# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
255		1687		41239		3348
256		1687		41239		3348
257		1687		41239		3348
258		1687		41239		3348
259		1685		41240		3349
260		1685		41240		3349
261		1685		41240		3349
262		1685		41240		3349
263		1685		41240		3349
264		1685		41240		3349
265		1685		41240		3349
266		1685		41240		3349
267		1685		41240		3349
268		1686		41241		3349
269		1686		41241		3349
270		1686		41241		3349
271		1686		41241		3349
272		1686		41241		3349
273		1686		41241		3349
274		1686		41241		3349
275		1686		41241		3349
276		1686		41241		3349
277		1686		41241		3349
278		1686		41241		3349
279		1686		41241		3349
280		1686		41241		3349
281		1686		41241		3349
282		1686		41241		3349
283		1686		41241		3349
284		1684		41242		3350
285		1684		41242		3350
286		1684		41242		3350
287		1684		41242		3350
288		1684		41242		3350
289		1684		41242		3350
290		1684		41242		3350
291		1684		41242		3350
292		1684		41242		3350
293		1684		41242		3350
294		1684		41242		3350
295		1684		41242		3350
296		1684		41242		3350
297		1684		41242		3350
298		1684		41242		3350
299		1684		41242		3350
300		1684		41242		3350
301		1684		41242		3350
302		1684		41242		3350
303		1684		41242		3350
304		1684		41242		3350
305		1684		41242		3350
306		1684		41242		3350
307		1684		41242		3350
308		1684		41242		3350
309		1684		41242		3350
310		1684		41242		3350
311		1684		41242		3350
312		1684		41242		3350
313		1684		41242		3350
314		1684		41242		3350
315		1684		41242		3350
316		1684		41242		3350
317		1684		41242		3350
318		1684		41242		3350
319		1684		41242		3350
320		1684		41242		3350
321		1684		41242		3350
322		1684		41242		3350
323		1684		41242		3350
324		1684		41242		3350
325		1684		41242		3350
326		1684		41242		3350
327		1684		41242		3350
328		1684		41242		3350
329		1684		41242		3350
330		1684		41242		3350
331		1684		41242		3350
332		1684		41242		3350
333		1684		41242		3350
334		1684		41242		3350
335		1684		41242		3350
336		1684		41242		3350
337		1684		41242		3350
338		1684		41242		3350
339		1684		41242		3350
340		1684		41242		3350
341		1684		41242		3350
342		1684		41242		3350
343		1684		41242		3350
344		1684		41242		3350
345		1684		41242		3350
346		1684		41242		3350
347		1684		41242		3350
348		1684		41242		3350
349		1684		41242		3350
350		1684		41242		3350
351		1684		41242		3350
352		1684		41242		3350
353		1684		41242		3350
354		1684		41242		3350
355		1684		41242		3350
356		1684		41242		3350
357		1684		41242		3350
358		1684		41242		3350
359		1684		41242		3350
360		1684		41242		3350
361		1684		41242		3350
362		1684		41242		3350
363		1684		41242		3350
364		1684		41242		3350
365		1684		41242		3350
366		1684		41242		3350
367		1684		41242		3350
368		1684		41242		3350
369		1684		41242		3350
370		1684		41242		3350
371		1684		41242		3350
372		1684		41242		3350
373		1684		41242		3350
374		1684		41242		3350
375		1684		41242		3350
376		1684		41242		3350
377		1684		41242		3350
378		1684		41242		3350
379		1684		41242		3350
380		1684		41242		3350
381		1684		41242		3350
382		1684		41242		3350
383		1684		41242		3350
384		1684		41242		3350
385		1684		41242		3350
386		1684		41242		3350
387		1684		41242		3350
388		1684		41242		3350
389		1684		41242		3350
390		1684		41242		3350
391		1684		41242		3350
392		1684		41242		3350
393		1684		41242		3350
394		1684		41242		3350
395		1684		41242		3350
396		1684		41242		3350
397		1684		41242		3350
398		1684		41242		3350
399		1684		41242		3350
400		1684		41242		3350
401		1686		41243		3351
402		1686		41243		3351
403		1686		41243		3351
404		1686		41243		3351
405		1686		41243		3351
406		1686		41243		3351
407		1686		41243		3351
408		1684		41244		3350
409		1684		41244		3350
410		1684		41244		3350
411		1684		41244		3350
412		1684		41244		3350
413		1684		41244		3350
414		1684		41244		3350
415		1684		41244		3350
416		1684		41244		3350
417		1684		41244		3350
418		1684		41244		3350
419		1684		41244		3350
420		1684		41244		3350
421		1684		41244		3350
422		1684		41244		3350
423		1684		41244		3350
424		1684		41244		3350
425		1684		41244		3350
426		1684		41244		3350
427		1684		41244		3350
428		1684		41244		3350
429		1684		41244		3350
430		1684		41244		3350
431		1684		41244		3350
432		1684		41244		3350
433		1684		41244		3350
434		1684		41244		3350
435		1684		41244		3350
436		1684		41244		3350
437		1684		41244		3350
438		1684		41244		3350
439		1684		41244		3350
440		1684		41244		3350
441		1684		41244		3350
442		1684		41244		3350
443		1684		41244		3350
444		1684		41244		3350
445		1684		41244		3350
446		1684		41244		3350
447		1684		41244		3350
448		1684		41244		3350
449		1684		41244		3350
450		1684		41244		3350
451		1684		41244		3350
452		1684		41244		3350
453		1684		41244		3350
454		1684		41244		3350
455		1684		41244		3350
456		1684		41244		3350
457		1684		41244		3350
458		1684		41244		3350
459		1684		41244		3350
460		1684		41244		3350
461		1684		41244		3350
462		1684		41244		3350
463		1684		41244		3350
464		1684		41244		3350
465		1684		41244		3350
466		1684		41244		3350
467		1684		41244		3350
468		1684		41244		3350
469		1684		41244		3350
470		1684		41244		3350
471		1684		41244		3350
472		1684		41244		3350
473		1684		41244		3350
474		1684		41244		3350
475		1684		41244		3350
476		1684		41244		3350
477		1684		41244		3350
478		1684		41244		3350
479		1684		41244		3350
480		1684		41244		3350
481		1684		41244		3350
482		1684		41244		3350
483		1684		41244		3350
484		1684		41244		3350
485		1684		41244		3350
486		1684		41244		3350
487		1684		41244		3350
488		1684		41244		3350
489		1684		41244		3350
490		1684		41244		3350
491		1684		41244		3350
492		1684		41244		3350
493		1684		41244		3350
494		1684		41244		3350
495		1684		41244		3350
496		1684		41244		3350
497		1684		41244		3350
498		1684		41244		3350
499		1684		41244		3350
500		1684		41244		3350
501		1684		41244		3350
502		1684		41244		3350
503		1684		41244		3350
504		1684		41244		3350
505		1684		41244		3350
506		1684		41244		3350
507		1684		41244		3350
508		1684		41244		3350
509		1684		41244		3350
510		1684		41244		3350
511		1684		41244		3350
512		1684		41244		3350
513		1684		41244		3350
514		1684		41244		3350
515		1684		41244		3350
516		1684		41244		3350
517		1684		41244		3350
518		1684		41244		3350
519		1684		41244		3350
520		1684		41244		3350
521		1684		41244		3350
522		1684		41244		3350
523		1684		41244		3350
524		1684		41244		3350
525		1684		41244		3350
526		1684		41244		3350
527		1684		41244		3350
528		1684		41244		3350
529		1684		41244		3350
530		1684		41244		3350
531		1684		41244		3350
532		1684		41244		3350
533		1684		41244		3350
534		1684		41244		3350
535		1684		41244		3350
536		1684		41244		3350
537		1684		41244		3350
538		1684		41244		3350
539		1684		41244		3350
540		1684		41244		3350
541		1684		41244		3350
542		1684		41244		3350
543		1684		41244		3350
544		1684		41244		3350
545		1684		41244		3350
546		1684		41244		3350
547		1684		41244		3350
548		1684		41244		3350
549		1684		41244		3350
550		1684		41244		3350
551		1684		41244		3350
552		1684		41244		3350
553		1684		41244		3350
554		1684		41244		3350
555		1684		41244		3350
556		1684		41244		3350
557		1684		41244		3350
558		1684		41244		3350
559		1684		41244		3350
560		1684		41244		3350
561		1684		41244		3350
562		1684		41244		3350
563		1684		41244		3350
564		1684		41244		3350
565		1684		41244		3350
566		1684		41244		3350
567		1684		41244		3350
568		1684		41244		3350
569		1684		41244		3350
570		1684		41244		3350
571		1684		41244		3350
572		1684		41244		3350
573		1684		41244		3350
574		1684		41244		3350
575		1684		41244		3350
576		1684		41244		3350
577		1684		41244		3350
578		1684		41244		3350
579		1684		41244		3350
580		1684		41244		3350
581		1684		41244		3350
582		1684		41244		3350
583		1684		41244		3350
584		1684		41244		3350
585		1684		41244		3350
586		1684		41244		3350
587		1684		41244		3350
588		1684		41244		3350
589		1684		41244		3350
590		1684		41244		3350
591		1684		41244		3350
592		1684		41244		3350
593		1684		41244		3350
594		1684		41244		3350
595		1684		41244		3350
596		1684		41244		3350
597		1684		41244		3350
598		1684		41244		3350
599		1684		41244		3350
600		1684		41244		3350
601		1684		41244		3350
602		1684		41244		3350
603		1684		41244		3350
604		1684		41244		3350
605		1684		41244		3350
606		1684		41244		3350
607		1684		41244		3350
608		1684		41244		3350
609		1684		41244		3350
610		1684		41244		3350
611		1684		41244		3350
612		1684		41244		3350
613		1684		41244		3350
614		1684		41244		3350
615		1684		41244		3350
616		1684		41244		3350
617		1684		41244		3350
618		1684		41244		3350
619		1684		41244		3350
620		1684		41244		3350
621		1684		41244		3350
622		1684		41244		3350
623		1684		41244		3350
624		1684		41244		3350
625		1684		41244		3350
626		1684		41244		3350
627		1684		41244		3350
628		1684		41244		3350
629		1684		41244		3350
630		1684		41244		3350
631		1684		41244		3350
632		1684		41244		3350
633		1684		41244		3350
634		1684		41244		3350
635		1684		41244		3350
636		1684		41244		3350
637		1684		41244		3350
638		1684		41244		3350
639		1684		41244		3350
640		1684		41244		3350
641		1684		41244		3350
642		1684		41244		3350
643		1684		41244		3350
644		1684		41244		3350
645		1684		41244		3350
646		1684		41244		3350
647		1684		41244		3350
648		1684		41244		3350
649		1684		41244		3350
650		1684		41244		3350
651		1684		41244		3350
652		1684		41244		3350
653		1684		41244		3350
654		1684		41244		3350
655		1684		41244		3350
656		1684		41244		3350
657		1684		41244		3350
658		1684		41244		3350
659		1684		41244		3350
660		1684		41244		3350
661		1684		41244		3350
662		1684		41244		3350
663		1684		41244		3350
664		1684		41244		3350
665		1684		41244		3350
666		1684		41244		3350
667		1684		41244		3350
668		1684		41244		3350
669		1684		41244		3350
670		1684		41244		3350
671		1684		41244		3350
672		1684		41244		3350
673		1684		41244		3350
674		1684		41244		3350
675		1684		41244		3350
676		1684		41244		3350
677		1684		41244		3350
678		1684		41244		3350
679		1684		41244		3350
680		1684		41244		3350
681		1684		41244		3350
682		1684		41244		3350
683		1684		41244		3350
684		1684		41244		3350
685		1684		41244		3350
686		1684		41244		3350
687		1684		41244		3350
688		1684		41244		3350
689		1684		41244		3350
690		1684		41244		3350
691		1684		41244		3350
692		1684		41244		3350
693		1684		41244		3350
694		1684		41244		3350
695		1684		41244		3350
696		1684		41244		3350
697		1684		41244		3350
698		1684		41244		3350
699		1684		41244		3350
700		1684		41244		3350
701		1684		41244		3350
702		1684		41244		3350
703		1684		41244		3350
704		1684		41244		3350
705		1684		41244		3350
706		1684		41244		3350
707		1684		41244		3350
708		1684		41244		3350
709		1684		41244		3350
710		1684		41244		3350
711		1684		41244		3350
712		1684		41244		3350
713		1684		41244		3350
714		1684		41244		3350
715		1684		41244		3350
716		1684		41244		3350
717		1684		41244		3350
718		1684		41244		3350
719		1684		41244		3350
720		1684		41244		3350
721		1684		41244		3350
722		1684		41244		3350
723		1684		41244		3350
724		1684		41244		3350
725		1684		41244		3350
726		1684		41244		3350
727		1684		41244		3350
728		1684		41244		3350
729		1684		41244		3350
730		1684		41244		3350
731		1684		41244		3350
732		1684		41244		3350
733		1684		41244		3350
734		1684		41244		3350
735		1684		41244		3350
736		1684		41244		3350
737		1684		41244		3350
738		1684		41244		3350
739		1684		41244		3350
740		1684		41244		3350
741		1684		41244		3350
742		1684		41244		3350
743		1684		41244		3350
744		1684		41244		3350
745		1684		41244		3350
746		1684		41244		3350
747		1684		41244		3350
748		1684		41244		3350
749		1684		41244		3350
750		1684		41244		3350
751		1684		41244		3350
752		1684		41244		3350
753		1684		41244		3350
754		1684		41244		3350
755		1684		41244		3350
756		1684		41244		3350
757		1684		41244		3350
758		1684		41244		3350
759		1684		41244		3350
760		1684		41244		3350
761		1684		41244		3350
762		1684		41244		3350
763		1684		41244		3350
764		1684		41244		3350
765		1684		41244		3350
766		1684		41244		3350
767		1684		41244		3350
768		1684		41244		3350
769		1684		41244		3350
770		1684		41244		3350
771		1684		41244		3350
772		1684		41244		3350
773		1684		41244		3350
774		1684		41244		3350
775		1684		41244		3350
776		1684		41244		3350
777		1684		41244		3350
778		1684		41244		3350
779		1684		41244		3350
780		1684		41244		3350
781		1684		41244		3350
782		1684		41244		3350
783		1684		41244		3350
784		1684		41244		3350
785		1684		41244		3350
786		1684		41244		3350
787		1684		41244		3350
788		1684		41244		3350
789		1684		41244		3350
790		1684		41244		3350
791		1684		41244		3350
792		1684		41244		3350
793		1684		41244		3350
794		1684		41244		3350
795		1684		41244		3350
796		1684		41244		3350
797		1684		41244		3350
798		1684		41244		3350
799		1684		41244		3350
800		1684		41244		3350
801		1684		41244		3350
802		1684		41244		3350
803		1684		41244		3350
804		1684		41244		3350
805		1684		41244		3350
806		1684		41244		3350
807		1684		41244		3350
808		1684		41244		3350
809		1684		41244		3350
810		1684		41244		3350
811		1684		41244		3350
812		1684		41244		3350
813		1684		41244		3350
814		1684		41244		3350
815		1684		41244		3350
816		1684		41244		3350
817		1684		41244		3350
818		1684		41244		3350
819		1684		41244		3350
820		1684		41244		3350
821		1684		41244		3350
822		1684		41244		3350
823		1684		41244		3350
824		1684		41244		3350
825		1684		41244		3350
826		1684		41244		3350
827		1684		41244		3350
828		1684		41244		3350
829		1684		41244		3350
830		1684		41244		3350
831		1684		41244		3350
832		1684		41244		3350
833		1684		41244		3350
834		1684		41244		3350
835		1684		41244		3350
836		1684		41244		3350
837		1684		41244		3350
838		1684		41244		3350
839		1684		41244		3350
840		1684		41244		3350
841		1684		41244		3350
842		1684		41244		3350
843		1684		41244		3350
844		1684		41244		3350
845		1684		41244		3350
846		1684		41244		3350
847		1684		41244		3350
848		1684		41244		3350
849		1684		41244		3350
850		1684		41244		3350
851		1684		41244		3350
852		1684		41244		3350
853		1684		41244		3350
854		1684		41244		3350
855		1684		41244		3350
856		1684		41244		3350
857		1684		41244		3350
858		1684		41244		3350
859		1684		41244		3350
860		1684		41244		3350
861		1684		41244		3350
862		1684		41244		3350
863		1684		41244		3350
864		1684		41244		3350
865		1684		41244		3350
866		1684		41244		3350
867		1684		41244		3350
868		1684		41244		3350
869		1684		41244		3350
870		1684		41244		3350
871		1684		41244		3350
872		1684		41244		3350
873		1684		41244		3350
874		1684		41244		3350
875		1684		41244		3350
876		1684		41244		3350
877		1684		41244		3350
878		1684		41244		3350
879		1684		41244		3350
880		1684		41244		3350
881		1684		41244		3350
882		1684		41244		3350
883		1684		41244		3350
884		1684		41244		3350
885		1684		41244		3350
886		1684		41244		3350
887		1684		41244		3350
888		1684		41244		3350
889		1684		41244		3350
890		1684		41244		3350
891		1684		41244		3350
892		1684		41244		3350
893		1684		41244		3350
894		1684		41244		3350
895		1684		41244		3350
896		1684		41244		3350
897		1684		41244		3350
898		1684		41244		3350
899		1684		41244		3350
900		1684		41244		3350
901		1684		41244		3350
902		1684		41244		3350
903		1684		41244		3350
904		1684		41244		3350
905		1684		41244		3350
906		1684		41244		3350
907		1684		41244		3350
908		1684		41244		3350
909		1684		41244		3350
910		1684		41244		3350
911		1684		41244		3350
912		1684		41244		3350
913		1684		41244		3350
914		1684		41244		3350
915		1684		41244		3350
916		1684		41244		3350
917		1684		41244		3350
918		1684		41244		3350
919		1684		41244		3350
920		1684		41244		3350
921		1684		41244		3350
922		1684		41244		3350
923		1684		41244		3350
924		1684		41244		3350
925		1684		41244		3350
926		1684		41244		3350
927		1684		41244		3350
928		1684		41244		3350
929		1684		41244		3350
930		1684		41244		3350
931		1684		41244		3350
932		1684		41244		3350
933		1684		41244		3350
934		1684		41244		3350
935		1684		41244		3350
936		1684		41244		3350
937		1684		41244		3350
938		1684		41244		3350
939		1684		41244		3350
940		1684		41244		3350
941		1684		41244		3350
942		1684		41244		3350
943		1684		41244		3350
944		1684		41244		3350
945		1684		41244		3350
946		1684		41244		3350
947		1684		41244		3350
948		1684		41244		3350
949		1684		41244		3350
950		1684		41244		3350
951		1684		41244		3350
952		1684		41244		3350
953		1684		41244		3350
954		1684		41244		3350
955		1684		41244		3350
956		1684		41244		3350
957		1684		41244		3350
958		1684		41244		3350
959		1684		41244		3350
960		1684		41244		3350
961		1684		41244		3350
962		1684		41244		3350
963		1684		41244		3350
964		1684		41244		3350
965		1684		41244		3350
966		1684		41244		3350
967		1684		41244		3350
968		1684		41244		3350
969		1684		41244		3350
970		1684		41244		3350
971		1684		41244		3350
972		1684		41244		3350
973		1684		41244		3350
974		1684		41244		3350
975		1684		41244		3350
976		1684		41244		3350
977		1684		41244		3350
978		1684		41244		3350
979		1684		41244		3350
980		1684		41244		3350
981		1684		41244		3350
982		1684		41244		3350
983		1684		41244		3350
984		1684		41244		3350
985		1684		41244		3350
986		1684		41244		3350
987		1684		41244		3350
988		1684		41244		3350
989		1684		41244		3350
990		1684		41244		3350
991		1684		41244		3350
992		1684		41244		3350
993		1684		41244		3350
994		1684		41244		3350
995		1684		41244		3350
996		1684		41244		3350
997		1684		41244		3350
998		1684		41244		3350
999		1684		41244		3350
