# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		4242		2275		1085
1		3763		4301		1265
2		3591		6220		1366
3		3411		8040		1397
4		3324		9773		1422
5		3224		11449		1467
6		3134		13058		1478
7		3066		14629		1486
8		2999		16112		1524
9		2933		17545		1527
10		2892		18940		1527
11		2833		20309		1537
12		2816		21625		1555
13		2797		22914		1554
14		2763		24206		1584
15		2731		25460		1570
16		2701		26670		1571
17		2688		27851		1583
18		2653		29009		1585
19		2634		30137		1597
20		2618		31243		1588
21		2594		32341		1579
22		2579		33415		1583
23		2565		34464		1591
24		2554		35499		1608
25		2548		36522		1605
26		2548		37528		1615
27		2531		38534		1608
28		2519		39522		1621
29		2512		40514		1616
30		2509		41485		1623
31		2494		42459		1602
32		2489		43404		1619
33		2471		44338		1613
34		2461		45252		1623
35		2460		46171		1621
36		2460		47085		1626
37		2445		47995		1623
38		2442		48896		1631
39		2434		49800		1623
40		2431		50694		1635
41		2423		51578		1638
42		2417		52455		1646
43		2399		53320		1650
44		2394		54168		1653
45		2389		54998		1648
46		2382		55825		1651
47		2379		56644		1657
48		2373		57462		1658
49		2373		58278		1662
50		2373		59094		1665
51		2368		59906		1665
52		2359		60704		1667
53		2357		61485		1664
54		2351		62267		1672
55		2341		63037		1667
56		2342		63795		1672
57		2343		64558		1666
58		2341		65324		1669
59		2338		66082		1674
60		2333		66835		1674
61		2329		67581		1673
62		2331		68323		1671
63		2328		69064		1681
64		2325		69799		1680
65		2322		70535		1677
66		2319		71266		1682
67		2319		71996		1678
68		2321		72729		1682
69		2315		73460		1677
70		2312		74184		1678
71		2313		74906		1680
72		2310		75623		1677
73		2311		76337		1677
74		2307		77054		1683
75		2306		77765		1679
76		2304		78472		1681
77		2304		79178		1681
78		2304		79881		1682
79		2302		80584		1681
80		2301		81285		1682
81		2298		81982		1682
82		2298		82677		1680
83		2297		83369		1681
84		2290		84056		1682
85		2290		84738		1682
86		2289		85419		1682
87		2288		86098		1681
88		2288		86776		1681
89		2288		87454		1681
90		2288		88132		1681
91		2288		88810		1681
92		2287		89489		1680
93		2288		90171		1680
94		2291		90853		1681
95		2288		91534		1682
96		2284		92211		1687
97		2281		92878		1686
98		2281		93544		1686
99		2281		94211		1687
100		2280		94877		1685
101		2279		95540		1684
102		2277		96202		1684
103		2276		96862		1684
104		2276		97518		1684
105		2276		98174		1684
106		2276		98830		1684
107		2276		99486		1684
108		2276		100142		1684
109		2276		100798		1684
110		2275		101455		1683
111		2274		102110		1681
112		2273		102761		1682
113		2273		103412		1681
114		2270		104062		1684
115		2270		104708		1684
116		2270		105354		1684
117		2270		106000		1684
118		2269		106647		1683
119		2269		107293		1683
120		2268		107938		1682
121		2267		108581		1682
122		2267		109223		1682
123		2267		109865		1682
124		2267		110507		1682
125		2266		111149		1682
126		2266		111789		1682
127		2265		112428		1682
128		2265		113066		1682
129		2265		113704		1682
130		2265		114342		1682
